filepath,steering
dataset\2019-4-11-23-38-3 612407.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 643960.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 678425.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 745133.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 716662.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 778410.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 812504.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 844874.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 882751.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 911915.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 946293.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 986605.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 12331.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 49412.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 83837.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 111830.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 153009.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 182815.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 213671.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 242767.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 276192.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 318104.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 343625.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 378864.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 410664.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 443858.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 479793.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 509709.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 547659.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 575655.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 611470.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 644044.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 677789.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 715183.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 745949.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 776792.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 811456.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 843736.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 882636.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 895892.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 944696.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-4 978101.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 14101.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 48751.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 76952.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 109374.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 142850.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 176843.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 213215.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 242482.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 275870.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 309679.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 343473.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 382469.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 414758.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 443687.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-5 476869.jpeg,0.0
dataset\2019-4-11-23-38-5 511200.jpeg,0.0
dataset\2019-4-11-23-38-5 547857.jpeg,0.0
dataset\2019-4-11-23-38-5 576834.jpeg,0.0
dataset\2019-4-11-23-38-5 612977.jpeg,0.0
dataset\2019-4-11-23-38-5 646015.jpeg,0.0
dataset\2019-4-11-23-38-5 677654.jpeg,0.0
dataset\2019-4-11-23-38-5 715688.jpeg,0.0
dataset\2019-4-11-23-38-5 745964.jpeg,0.0
dataset\2019-4-11-23-38-5 777682.jpeg,0.0
dataset\2019-4-11-23-38-5 811710.jpeg,0.0
dataset\2019-4-11-23-38-5 882800.jpeg,0.0
dataset\2019-4-11-23-38-5 844893.jpeg,0.0
dataset\2019-4-11-23-38-5 912136.jpeg,0.0
dataset\2019-4-11-23-38-5 946301.jpeg,0.0
dataset\2019-4-11-23-38-5 977016.jpeg,0.0
dataset\2019-4-11-23-38-6 27576.jpeg,0.0
dataset\2019-4-11-23-38-6 47303.jpeg,0.0
dataset\2019-4-11-23-38-6 75910.jpeg,0.0
dataset\2019-4-11-23-38-6 108433.jpeg,0.0
dataset\2019-4-11-23-38-6 142691.jpeg,0.0
dataset\2019-4-11-23-38-6 187658.jpeg,0.0
dataset\2019-4-11-23-38-6 211985.jpeg,0.0
dataset\2019-4-11-23-38-6 242926.jpeg,0.0
dataset\2019-4-11-23-38-6 275424.jpeg,0.0
dataset\2019-4-11-23-38-6 309192.jpeg,0.0
dataset\2019-4-11-23-38-6 341727.jpeg,0.0
dataset\2019-4-11-23-38-6 379235.jpeg,0.0
dataset\2019-4-11-23-38-6 413154.jpeg,0.0
dataset\2019-4-11-23-38-6 444490.jpeg,0.0
dataset\2019-4-11-23-38-6 479485.jpeg,0.0
dataset\2019-4-11-23-38-6 508967.jpeg,0.0
dataset\2019-4-11-23-38-6 545601.jpeg,0.0
dataset\2019-4-11-23-38-6 575728.jpeg,0.0
dataset\2019-4-11-23-38-6 611055.jpeg,0.0
dataset\2019-4-11-23-38-6 642552.jpeg,0.0
dataset\2019-4-11-23-38-6 675925.jpeg,0.0
dataset\2019-4-11-23-38-6 713669.jpeg,0.0
dataset\2019-4-11-23-38-6 751033.jpeg,0.0
dataset\2019-4-11-23-38-6 775191.jpeg,0.0
dataset\2019-4-11-23-38-6 818607.jpeg,0.0
dataset\2019-4-11-23-38-6 846426.jpeg,0.0
dataset\2019-4-11-23-38-6 878495.jpeg,0.0
dataset\2019-4-11-23-38-6 909000.jpeg,0.0
dataset\2019-4-11-23-38-6 942171.jpeg,0.0
dataset\2019-4-11-23-38-6 976754.jpeg,0.0
dataset\2019-4-11-23-38-7 9574.jpeg,0.0
dataset\2019-4-11-23-38-7 45883.jpeg,0.0
dataset\2019-4-11-23-38-7 76076.jpeg,0.0
dataset\2019-4-11-23-38-7 108475.jpeg,0.0
dataset\2019-4-11-23-38-7 143418.jpeg,0.0
dataset\2019-4-11-23-38-7 181403.jpeg,0.0
dataset\2019-4-11-23-38-7 220789.jpeg,0.0
dataset\2019-4-11-23-38-7 251020.jpeg,0.0
dataset\2019-4-11-23-38-7 289645.jpeg,0.0
dataset\2019-4-11-23-38-7 318774.jpeg,0.0
dataset\2019-4-11-23-38-22 315396.jpeg,0.0
dataset\2019-4-11-23-38-22 347869.jpeg,0.0
dataset\2019-4-11-23-38-22 414048.jpeg,0.0
dataset\2019-4-11-23-38-22 380809.jpeg,0.0
dataset\2019-4-11-23-38-22 444784.jpeg,0.0
dataset\2019-4-11-23-38-22 478851.jpeg,0.0
dataset\2019-4-11-23-38-22 514430.jpeg,0.0
dataset\2019-4-11-23-38-22 543808.jpeg,0.0
dataset\2019-4-11-23-38-22 577358.jpeg,0.0
dataset\2019-4-11-23-38-22 612664.jpeg,0.0
dataset\2019-4-11-23-38-22 645085.jpeg,0.0
dataset\2019-4-11-23-38-22 681150.jpeg,0.0
dataset\2019-4-11-23-38-22 711036.jpeg,0.0
dataset\2019-4-11-23-38-22 746185.jpeg,0.0
dataset\2019-4-11-23-38-22 777760.jpeg,0.0
dataset\2019-4-11-23-38-22 811667.jpeg,0.0
dataset\2019-4-11-23-38-22 848857.jpeg,0.0
dataset\2019-4-11-23-38-22 877312.jpeg,0.0
dataset\2019-4-11-23-38-22 910987.jpeg,0.0
dataset\2019-4-11-23-38-22 944837.jpeg,0.0
dataset\2019-4-11-23-38-22 977054.jpeg,0.0
dataset\2019-4-11-23-38-23 12804.jpeg,0.0
dataset\2019-4-11-23-38-23 43889.jpeg,0.0
dataset\2019-4-11-23-38-23 80716.jpeg,0.0
dataset\2019-4-11-23-38-23 110735.jpeg,0.0
dataset\2019-4-11-23-38-23 145801.jpeg,0.0
dataset\2019-4-11-23-38-23 185968.jpeg,0.0
dataset\2019-4-11-23-38-23 212526.jpeg,0.0
dataset\2019-4-11-23-38-23 243709.jpeg,0.0
dataset\2019-4-11-23-38-23 277762.jpeg,0.0
dataset\2019-4-11-23-38-23 309693.jpeg,0.0
dataset\2019-4-11-23-38-23 350005.jpeg,0.0
dataset\2019-4-11-23-38-23 376549.jpeg,0.0
dataset\2019-4-11-23-38-23 414667.jpeg,0.0
dataset\2019-4-11-23-38-23 444945.jpeg,0.0
dataset\2019-4-11-23-38-23 484609.jpeg,0.0
dataset\2019-4-11-23-38-23 514175.jpeg,-0.019999999552965164
dataset\2019-4-11-23-38-23 543627.jpeg,-0.05999999865889549
dataset\2019-4-11-23-38-23 580142.jpeg,-0.14000000059604645
dataset\2019-4-11-23-38-23 614341.jpeg,-0.18000000715255737
dataset\2019-4-11-23-38-23 645223.jpeg,-0.23999999463558197
dataset\2019-4-11-23-38-23 683651.jpeg,-0.30000001192092896
dataset\2019-4-11-23-38-23 713889.jpeg,-0.3400000035762787
dataset\2019-4-11-23-38-23 745725.jpeg,-0.4000000059604645
dataset\2019-4-11-23-38-23 777542.jpeg,-0.46000000834465027
dataset\2019-4-11-23-38-23 812136.jpeg,-0.5199999809265137
dataset\2019-4-11-23-38-23 849693.jpeg,-0.5799999833106995
dataset\2019-4-11-23-38-23 878040.jpeg,-0.6200000047683716
dataset\2019-4-11-23-38-23 910869.jpeg,-0.6800000071525574
dataset\2019-4-11-23-38-23 947226.jpeg,-0.7400000095367432
dataset\2019-4-11-23-38-23 981941.jpeg,-0.800000011920929
dataset\2019-4-11-23-38-24 22037.jpeg,-0.8600000143051147
dataset\2019-4-11-23-38-24 45219.jpeg,-0.9200000166893005
dataset\2019-4-11-23-38-24 81711.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 114510.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 153827.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 185028.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 242643.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 215038.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 284793.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 314575.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 341354.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-24 371528.jpeg,0.0
dataset\2019-4-11-23-38-24 406670.jpeg,0.0
dataset\2019-4-11-23-38-24 441660.jpeg,0.0
dataset\2019-4-11-23-38-24 474488.jpeg,0.0
dataset\2019-4-11-23-38-24 514800.jpeg,-0.03999999910593033
dataset\2019-4-11-23-38-24 549703.jpeg,-0.10000000149011612
dataset\2019-4-11-23-38-24 577335.jpeg,-0.1599999964237213
dataset\2019-4-11-23-38-24 611685.jpeg,-0.20000000298023224
dataset\2019-4-11-23-38-24 644054.jpeg,-0.25999999046325684
dataset\2019-4-11-23-38-24 684961.jpeg,-0.3199999928474426
dataset\2019-4-11-23-38-24 715000.jpeg,-0.3799999952316284
dataset\2019-4-11-23-38-24 744861.jpeg,-0.4399999976158142
dataset\2019-4-11-23-38-24 780668.jpeg,-0.47999998927116394
dataset\2019-4-11-23-38-24 813049.jpeg,-0.5400000214576721
dataset\2019-4-11-23-38-24 849643.jpeg,-0.6000000238418579
dataset\2019-4-11-23-38-24 879571.jpeg,-0.6600000262260437
dataset\2019-4-11-23-38-24 912273.jpeg,-0.7200000286102295
dataset\2019-4-11-23-38-24 945909.jpeg,-0.7799999713897705
dataset\2019-4-11-23-38-24 985123.jpeg,-0.8399999737739563
dataset\2019-4-11-23-38-25 16955.jpeg,-0.8999999761581421
dataset\2019-4-11-23-38-25 78130.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 45155.jpeg,-0.9399999976158142
dataset\2019-4-11-23-38-25 113169.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 147960.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 183826.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 211926.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 242866.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 276819.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 309442.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 348031.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 380033.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 410663.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 444420.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 476336.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 514446.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 542869.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 576476.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 611964.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 643927.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 682905.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 711499.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 744822.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 781941.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 814702.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 848751.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 883967.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 911707.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 943968.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-25 976982.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 17421.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 43886.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 79101.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 109898.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 144041.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 182611.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 214303.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 244718.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 276528.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 309769.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 348039.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 375680.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 411557.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 442713.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 480714.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 513473.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 543129.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 578716.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 611663.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 643549.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 682753.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 712599.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 744842.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 775608.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 815089.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 850583.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 879690.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 911439.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 942113.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-26 975746.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 16368.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 44521.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 78173.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 110190.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 142494.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 179621.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 213476.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 245468.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 278667.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 308620.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 348813.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 377789.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 418450.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 426071.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 478653.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 513746.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 543779.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 575933.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 610311.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 652767.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 688690.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 713600.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 743634.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 778798.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 821555.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 849989.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 883389.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 912287.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 946110.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-27 991013.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 17355.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 46351.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 78880.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 119939.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 179663.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 145169.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 210200.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 243165.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 288597.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 314812.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 353902.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 384508.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 409667.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 444808.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 481101.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 516214.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 544906.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-28 577842.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-30 484225.jpeg,0.0
dataset\2019-4-11-23-38-30 514969.jpeg,0.0
dataset\2019-4-11-23-38-30 540157.jpeg,0.0
dataset\2019-4-11-23-38-30 579096.jpeg,0.0
dataset\2019-4-11-23-38-30 847252.jpeg,0.0
dataset\2019-4-11-23-38-30 872890.jpeg,0.0
dataset\2019-4-11-23-38-30 910423.jpeg,0.0
dataset\2019-4-11-23-38-30 939775.jpeg,0.0
dataset\2019-4-11-23-38-30 973486.jpeg,0.0
dataset\2019-4-11-23-38-31 11233.jpeg,0.0
dataset\2019-4-11-23-38-31 40430.jpeg,0.0
dataset\2019-4-11-23-38-31 74002.jpeg,0.0
dataset\2019-4-11-23-38-31 111024.jpeg,0.0
dataset\2019-4-11-23-38-31 140147.jpeg,0.0
dataset\2019-4-11-23-38-31 175591.jpeg,0.0
dataset\2019-4-11-23-38-31 211179.jpeg,0.0
dataset\2019-4-11-23-38-31 244269.jpeg,0.0
dataset\2019-4-11-23-38-31 273845.jpeg,0.0
dataset\2019-4-11-23-38-31 313068.jpeg,0.0
dataset\2019-4-11-23-38-31 341759.jpeg,0.0
dataset\2019-4-11-23-38-31 372990.jpeg,0.0
dataset\2019-4-11-23-38-31 409946.jpeg,0.0
dataset\2019-4-11-23-38-31 439918.jpeg,0.0
dataset\2019-4-11-23-38-31 470800.jpeg,0.0
dataset\2019-4-11-23-38-31 507988.jpeg,0.0
dataset\2019-4-11-23-38-31 544449.jpeg,0.0
dataset\2019-4-11-23-38-31 574920.jpeg,0.0
dataset\2019-4-11-23-38-31 611709.jpeg,0.0
dataset\2019-4-11-23-38-31 638161.jpeg,0.0
dataset\2019-4-11-23-38-31 676812.jpeg,0.0
dataset\2019-4-11-23-38-31 806035.jpeg,0.05999999865889549
dataset\2019-4-11-23-38-32 238590.jpeg,0.800000011920929
dataset\2019-4-11-23-38-32 271858.jpeg,0.8600000143051147
dataset\2019-4-11-23-38-32 304557.jpeg,0.8999999761581421
dataset\2019-4-11-23-38-32 344203.jpeg,0.9599999785423279
dataset\2019-4-11-23-38-32 371638.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 411621.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 444459.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 456260.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 511526.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 541766.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 574538.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 612857.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 641835.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 681134.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 712026.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 744811.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 777960.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 810704.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 848841.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 883597.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 913914.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 943283.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-32 976278.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 17546.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 42133.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 110257.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 76975.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 143447.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 178817.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 210717.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 244700.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 274720.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 311939.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 374275.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 348064.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 410608.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 444970.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 479472.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 514509.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 545803.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 580085.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 612189.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 646896.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 679952.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 710603.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 742589.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 775882.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 812709.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 844870.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 877016.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 910222.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 975019.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-33 941758.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 15680.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 41676.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 73694.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 109276.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 143731.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 178991.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 208837.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 243953.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 280608.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 314576.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 347851.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 375577.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 412134.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 448072.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 482062.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 517399.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 543988.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 576567.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 610565.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 643491.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 679728.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 708984.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 740583.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 777617.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 810625.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 844525.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 875725.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 909853.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 941142.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-34 975655.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 12659.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 44723.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 77271.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 111948.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 149710.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 180221.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 212073.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 244925.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-35 275968.jpeg,0.9800000190734863
